,BIDS Data,BIDS Validated
929,/sub-724446/anat/sub-724446_T1w.nii.gz,True
930,/sub-725751/anat/sub-725751_T1w.nii.gz,True
931,/sub-727553/anat/sub-727553_T1w.nii.gz,True
932,/sub-727654/anat/sub-727654_T1w.nii.gz,True
933,/sub-728454/anat/sub-728454_T1w.nii.gz,True
934,/sub-729254/anat/sub-729254_T1w.nii.gz,True
935,/sub-729557/anat/sub-729557_T1w.nii.gz,True
936,/sub-731140/anat/sub-731140_T1w.nii.gz,True
937,/sub-732243/anat/sub-732243_T1w.nii.gz,True
938,/sub-733548/anat/sub-733548_T1w.nii.gz,True
939,/sub-734045/anat/sub-734045_T1w.nii.gz,True
940,/sub-734247/anat/sub-734247_T1w.nii.gz,True
941,/sub-735148/anat/sub-735148_T1w.nii.gz,True
942,/sub-737960/anat/sub-737960_T1w.nii.gz,True
943,/sub-742549/anat/sub-742549_T1w.nii.gz,True
944,/sub-744553/anat/sub-744553_T1w.nii.gz,True
945,/sub-745555/anat/sub-745555_T1w.nii.gz,True
946,/sub-748258/anat/sub-748258_T1w.nii.gz,True
947,/sub-748662/anat/sub-748662_T1w.nii.gz,True
948,/sub-749058/anat/sub-749058_T1w.nii.gz,True
949,/sub-749361/anat/sub-749361_T1w.nii.gz,True
950,/sub-751348/anat/sub-751348_T1w.nii.gz,True
951,/sub-751550/anat/sub-751550_T1w.nii.gz,True
952,/sub-753150/anat/sub-753150_T1w.nii.gz,True
953,/sub-753251/anat/sub-753251_T1w.nii.gz,True
954,/sub-756055/anat/sub-756055_T1w.nii.gz,True
955,/sub-757764/anat/sub-757764_T1w.nii.gz,True
956,/sub-759869/anat/sub-759869_T1w.nii.gz,True
957,/sub-760551/anat/sub-760551_T1w.nii.gz,True
958,/sub-761957/anat/sub-761957_T1w.nii.gz,True
959,/sub-763557/anat/sub-763557_T1w.nii.gz,True
960,/sub-765056/anat/sub-765056_T1w.nii.gz,True
961,/sub-765864/anat/sub-765864_T1w.nii.gz,True
962,/sub-766563/anat/sub-766563_T1w.nii.gz,True
963,/sub-767464/anat/sub-767464_T1w.nii.gz,True
964,/sub-769064/anat/sub-769064_T1w.nii.gz,True
965,/sub-770352/anat/sub-770352_T1w.nii.gz,True
966,/sub-771354/anat/sub-771354_T1w.nii.gz,True
967,/sub-773257/anat/sub-773257_T1w.nii.gz,True
968,/sub-774663/anat/sub-774663_T1w.nii.gz,True
969,/sub-779370/anat/sub-779370_T1w.nii.gz,True
970,/sub-782157/anat/sub-782157_T1w.nii.gz,True
971,/sub-782561/anat/sub-782561_T1w.nii.gz,True
972,/sub-783462/anat/sub-783462_T1w.nii.gz,True
973,/sub-784565/anat/sub-784565_T1w.nii.gz,True
974,/sub-786569/anat/sub-786569_T1w.nii.gz,True
975,/sub-788674/anat/sub-788674_T1w.nii.gz,True
976,/sub-788876/anat/sub-788876_T1w.nii.gz,True
977,/sub-789373/anat/sub-789373_T1w.nii.gz,True
978,/sub-792564/anat/sub-792564_T1w.nii.gz,True
979,/sub-792766/anat/sub-792766_T1w.nii.gz,True
980,/sub-792867/anat/sub-792867_T1w.nii.gz,True
981,/sub-793465/anat/sub-793465_T1w.nii.gz,True
982,/sub-800941/anat/sub-800941_T1w.nii.gz,True
983,/sub-802844/anat/sub-802844_T1w.nii.gz,True
984,/sub-803240/anat/sub-803240_T1w.nii.gz,True
985,/sub-804646/anat/sub-804646_T1w.nii.gz,True
986,/sub-809252/anat/sub-809252_T1w.nii.gz,True
987,/sub-810439/anat/sub-810439_T1w.nii.gz,True
988,/sub-810843/anat/sub-810843_T1w.nii.gz,True
989,/sub-812746/anat/sub-812746_T1w.nii.gz,True
990,/sub-814548/anat/sub-814548_T1w.nii.gz,True
991,/sub-814649/anat/sub-814649_T1w.nii.gz,True
992,/sub-815247/anat/sub-815247_T1w.nii.gz,True
993,/sub-816653/anat/sub-816653_T1w.nii.gz,True
994,/sub-818455/anat/sub-818455_T1w.nii.gz,True
995,/sub-818859/anat/sub-818859_T1w.nii.gz,True
996,/sub-820745/anat/sub-820745_T1w.nii.gz,True
997,/sub-822244/anat/sub-822244_T1w.nii.gz,True
998,/sub-825048/anat/sub-825048_T1w.nii.gz,True
999,/sub-825553/anat/sub-825553_T1w.nii.gz,True
1000,/sub-825654/anat/sub-825654_T1w.nii.gz,True
1001,/sub-826353/anat/sub-826353_T1w.nii.gz,True
1002,/sub-826454/anat/sub-826454_T1w.nii.gz,True
1003,/sub-827052/anat/sub-827052_T1w.nii.gz,True
1004,/sub-828862/anat/sub-828862_T1w.nii.gz,True
1005,/sub-832651/anat/sub-832651_T1w.nii.gz,True
1006,/sub-833148/anat/sub-833148_T1w.nii.gz,True
1007,/sub-833249/anat/sub-833249_T1w.nii.gz,True
1008,/sub-835657/anat/sub-835657_T1w.nii.gz,True
1009,/sub-837560/anat/sub-837560_T1w.nii.gz,True
1010,/sub-837964/anat/sub-837964_T1w.nii.gz,True
1011,/sub-841349/anat/sub-841349_T1w.nii.gz,True
1012,/sub-843151/anat/sub-843151_T1w.nii.gz,True
1013,/sub-844961/anat/sub-844961_T1w.nii.gz,True
1014,/sub-845458/anat/sub-845458_T1w.nii.gz,True
1015,/sub-849264/anat/sub-849264_T1w.nii.gz,True
1016,/sub-849971/anat/sub-849971_T1w.nii.gz,True
1017,/sub-852455/anat/sub-852455_T1w.nii.gz,True
1018,/sub-856463/anat/sub-856463_T1w.nii.gz,True
1019,/sub-856766/anat/sub-856766_T1w.nii.gz,True
1020,/sub-856968/anat/sub-856968_T1w.nii.gz,True
1021,/sub-857263/anat/sub-857263_T1w.nii.gz,True
1022,/sub-859671/anat/sub-859671_T1w.nii.gz,True
1023,/sub-861456/anat/sub-861456_T1w.nii.gz,True
1024,/sub-865363/anat/sub-865363_T1w.nii.gz,True
1025,/sub-867468/anat/sub-867468_T1w.nii.gz,True
1026,/sub-869472/anat/sub-869472_T1w.nii.gz,True
1027,/sub-870861/anat/sub-870861_T1w.nii.gz,True
1028,/sub-871762/anat/sub-871762_T1w.nii.gz,True
1029,/sub-871964/anat/sub-871964_T1w.nii.gz,True
1030,/sub-872158/anat/sub-872158_T1w.nii.gz,True
1031,/sub-872562/anat/sub-872562_T1w.nii.gz,True
1032,/sub-872764/anat/sub-872764_T1w.nii.gz,True
1033,/sub-873968/anat/sub-873968_T1w.nii.gz,True
1034,/sub-877168/anat/sub-877168_T1w.nii.gz,True
1035,/sub-877269/anat/sub-877269_T1w.nii.gz,True
1036,/sub-878776/anat/sub-878776_T1w.nii.gz,True
1037,/sub-878877/anat/sub-878877_T1w.nii.gz,True
1038,/sub-880157/anat/sub-880157_T1w.nii.gz,True
1039,/sub-882161/anat/sub-882161_T1w.nii.gz,True
1040,/sub-884064/anat/sub-884064_T1w.nii.gz,True
1041,/sub-885975/anat/sub-885975_T1w.nii.gz,True
1042,/sub-886674/anat/sub-886674_T1w.nii.gz,True
1043,/sub-887373/anat/sub-887373_T1w.nii.gz,True
1044,/sub-888678/anat/sub-888678_T1w.nii.gz,True
1045,/sub-889579/anat/sub-889579_T1w.nii.gz,True
1046,/sub-891667/anat/sub-891667_T1w.nii.gz,True
1047,/sub-894067/anat/sub-894067_T1w.nii.gz,True
1048,/sub-894673/anat/sub-894673_T1w.nii.gz,True
1049,/sub-894774/anat/sub-894774_T1w.nii.gz,True
1050,/sub-896778/anat/sub-896778_T1w.nii.gz,True
1051,/sub-896879/anat/sub-896879_T1w.nii.gz,True
1052,/sub-898176/anat/sub-898176_T1w.nii.gz,True
1053,/sub-899885/anat/sub-899885_T1w.nii.gz,True
1054,/sub-901038/anat/sub-901038_T1w.nii.gz,True
1055,/sub-901139/anat/sub-901139_T1w.nii.gz,True
1056,/sub-901442/anat/sub-901442_T1w.nii.gz,True
1057,/sub-902242/anat/sub-902242_T1w.nii.gz,True
1058,/sub-904044/anat/sub-904044_T1w.nii.gz,True
1059,/sub-905147/anat/sub-905147_T1w.nii.gz,True
1060,/sub-907656/anat/sub-907656_T1w.nii.gz,True
1061,/sub-908860/anat/sub-908860_T1w.nii.gz,True
1062,/sub-910241/anat/sub-910241_T1w.nii.gz,True
1063,/sub-910443/anat/sub-910443_T1w.nii.gz,True
1064,/sub-911849/anat/sub-911849_T1w.nii.gz,True
1065,/sub-912447/anat/sub-912447_T1w.nii.gz,True
1066,/sub-917255/anat/sub-917255_T1w.nii.gz,True
1067,/sub-917558/anat/sub-917558_T1w.nii.gz,True
1068,/sub-919966/anat/sub-919966_T1w.nii.gz,True
1069,/sub-922854/anat/sub-922854_T1w.nii.gz,True
1070,/sub-923755/anat/sub-923755_T1w.nii.gz,True
1071,/sub-926862/anat/sub-926862_T1w.nii.gz,True
1072,/sub-927359/anat/sub-927359_T1w.nii.gz,True
1073,/sub-929464/anat/sub-929464_T1w.nii.gz,True
1074,/sub-930449/anat/sub-930449_T1w.nii.gz,True
1075,/sub-932554/anat/sub-932554_T1w.nii.gz,True
1076,/sub-933253/anat/sub-933253_T1w.nii.gz,True
1077,/sub-937160/anat/sub-937160_T1w.nii.gz,True
1078,/sub-942658/anat/sub-942658_T1w.nii.gz,True
1079,/sub-943862/anat/sub-943862_T1w.nii.gz,True
1080,/sub-947668/anat/sub-947668_T1w.nii.gz,True
1081,/sub-951457/anat/sub-951457_T1w.nii.gz,True
1082,/sub-952863/anat/sub-952863_T1w.nii.gz,True
1083,/sub-953764/anat/sub-953764_T1w.nii.gz,True
1084,/sub-955465/anat/sub-955465_T1w.nii.gz,True
1085,/sub-957974/anat/sub-957974_T1w.nii.gz,True
1086,/sub-958976/anat/sub-958976_T1w.nii.gz,True
1087,/sub-959574/anat/sub-959574_T1w.nii.gz,True
1088,/sub-962058/anat/sub-962058_T1w.nii.gz,True
1089,/sub-965367/anat/sub-965367_T1w.nii.gz,True
1090,/sub-965771/anat/sub-965771_T1w.nii.gz,True
1091,/sub-966975/anat/sub-966975_T1w.nii.gz,True
1092,/sub-969476/anat/sub-969476_T1w.nii.gz,True
1093,/sub-970764/anat/sub-970764_T1w.nii.gz,True
1094,/sub-971160/anat/sub-971160_T1w.nii.gz,True
1095,/sub-972566/anat/sub-972566_T1w.nii.gz,True
1096,/sub-973770/anat/sub-973770_T1w.nii.gz,True
1097,/sub-978578/anat/sub-978578_T1w.nii.gz,True
1098,/sub-979984/anat/sub-979984_T1w.nii.gz,True
1099,/sub-983773/anat/sub-983773_T1w.nii.gz,True
1100,/sub-984472/anat/sub-984472_T1w.nii.gz,True
1101,/sub-987074/anat/sub-987074_T1w.nii.gz,True
1102,/sub-987983/anat/sub-987983_T1w.nii.gz,True
1103,/sub-989987/anat/sub-989987_T1w.nii.gz,True
1104,/sub-990366/anat/sub-990366_T1w.nii.gz,True
1105,/sub-991267/anat/sub-991267_T1w.nii.gz,True
1106,/sub-992673/anat/sub-992673_T1w.nii.gz,True
1107,/sub-992774/anat/sub-992774_T1w.nii.gz,True
1108,/sub-993675/anat/sub-993675_T1w.nii.gz,True
1109,/sub-994273/anat/sub-994273_T1w.nii.gz,True
1110,/sub-995174/anat/sub-995174_T1w.nii.gz,True
1111,/sub-996782/anat/sub-996782_T1w.nii.gz,True
